收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期
20121114018,20130325130698,2013/3/25 10:16:48,15000,89.4,303,,2013/3/25 10:16:49,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130691,2013/3/25 10:05:39,10000,59.6,303,,2013/3/25 10:05:39,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130676,2013/3/25 9:53:28,100000,596,303,,2013/3/25 9:53:29,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130534,2013/3/25 9:32:00,5000,29.8,303,,2013/3/25 9:32:00,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130475,2013/3/25 9:21:05,500,2.98,303,,2013/3/25 9:21:06,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130470,2013/3/25 9:20:26,500,2.98,303,,2013/3/25 9:20:27,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130469,2013/3/25 9:20:24,500,2.98,303,,2013/3/25 9:20:25,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130466,2013/3/25 9:19:49,100,0.596,303,,2013/3/25 9:19:49,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130432,2013/3/25 9:15:09,1000,5.96,303,,2013/3/25 9:15:10,2013/3/25 0:00:00,,,1,2013/3/26 12:15:00
20121114018,20130325130305,2013/3/24 23:17:46,100,0.596,900001,,2013/3/24 23:17:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130304,2013/3/24 23:15:37,100,0.596,900001,,2013/3/24 23:15:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131167,2013/3/25 22:57:54,200,1.192,900001,,2013/3/25 22:57:54,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131165,2013/3/25 22:51:17,40000,238.4,900001,,2013/3/25 22:51:29,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325131163,2013/3/25 22:49:21,2000,11.92,900001,,2013/3/25 22:49:33,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325131159,2013/3/25 22:34:35,1500,8.94,900001,,2013/3/25 22:34:35,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131156,2013/3/25 22:28:27,1500,8.94,900001,,2013/3/25 22:28:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131154,2013/3/25 22:07:52,1000,5.96,900001,,2013/3/25 22:07:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131147,2013/3/25 22:05:45,140,0.8344,900001,,2013/3/25 22:05:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131144,2013/3/25 22:03:53,1000,5.96,900001,,2013/3/25 22:03:53,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131140,2013/3/25 21:56:13,500,2.98,900001,,2013/3/25 21:56:13,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131135,2013/3/25 21:54:56,2000,11.92,900001,,2013/3/25 21:54:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131134,2013/3/25 21:40:19,2000,11.92,900001,,2013/3/25 21:40:19,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131126,2013/3/25 21:34:58,3000,17.88,900001,,2013/3/25 21:34:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131124,2013/3/25 21:33:48,100,0.596,900001,,2013/3/25 21:33:48,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131123,2013/3/25 21:31:40,1000,5.96,900001,,2013/3/25 21:31:40,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131122,2013/3/25 21:30:38,100,0.596,900001,,2013/3/25 21:30:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131121,2013/3/25 21:23:58,5000,29.8,900001,,2013/3/25 21:23:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131120,2013/3/25 21:02:17,500,2.98,900001,,2013/3/25 21:02:17,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131119,2013/3/25 20:41:46,2500,14.9,900001,,2013/3/25 20:41:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:24
20121114018,20130325131116,2013/3/25 20:37:56,2500,14.9,900001,,2013/3/25 20:37:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:24
20121114018,20130325131108,2013/3/25 19:55:57,1000,5.96,900001,,2013/3/25 19:55:57,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131107,2013/3/25 19:42:08,1000,5.96,900001,,2013/3/25 19:42:21,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325131106,2013/3/25 19:24:12,1000,5.96,900001,,2013/3/25 19:24:24,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325131104,2013/3/25 19:12:53,2000,11.92,900001,,2013/3/25 19:12:53,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131097,2013/3/25 19:00:44,5000,29.8,900001,,2013/3/25 19:00:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131096,2013/3/25 19:00:18,2600,15.496,900001,,2013/3/25 19:00:18,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131091,2013/3/25 18:23:07,1500,8.94,900001,,2013/3/25 18:23:19,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325131080,2013/3/25 17:59:10,1000,5.96,900001,,2013/3/25 17:59:10,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325131079,2013/3/25 17:41:39,1000,5.96,900001,,2013/3/25 17:41:39,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131075,2013/3/25 17:38:27,2000,11.92,900001,,2013/3/25 17:38:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131072,2013/3/25 17:35:23,2000,11.92,900001,,2013/3/25 17:35:23,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131070,2013/3/25 17:24:16,1000,5.96,900001,,2013/3/25 17:24:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325131067,2013/3/25 17:18:18,1000,5.96,900001,,2013/3/25 17:18:18,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131066,2013/3/25 17:12:07,1000,5.96,900001,,2013/3/25 17:12:07,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131057,2013/3/25 17:11:38,800,4.768,900001,,2013/3/25 17:11:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131054,2013/3/25 16:56:33,1000,5.96,900001,,2013/3/25 16:56:33,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131042,2013/3/25 16:45:50,4000,23.84,900001,,2013/3/25 16:45:50,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131041,2013/3/25 16:33:52,550,3.278,900001,,2013/3/25 16:33:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:25
20121114018,20130325131040,2013/3/25 16:22:19,1500,8.94,900001,,2013/3/25 16:22:19,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131039,2013/3/25 16:22:06,1500,8.94,900001,,2013/3/25 16:22:06,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131038,2013/3/25 15:21:31,1000,5.96,900001,,2013/3/25 15:21:31,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131036,2013/3/25 15:17:55,100,0.596,900001,,2013/3/25 15:17:55,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131034,2013/3/25 15:02:41,2000,11.92,900001,,2013/3/25 15:02:41,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131028,2013/3/25 15:00:35,3000,17.88,900001,,2013/3/25 15:00:35,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131026,2013/3/25 14:59:45,5000,29.8,900001,,2013/3/25 14:59:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131024,2013/3/25 14:58:41,2000,11.92,900001,,2013/3/25 14:58:41,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131021,2013/3/25 14:58:32,1000,5.96,900001,,2013/3/25 14:58:32,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131019,2013/3/25 14:58:21,20000,119.2,900001,,2013/3/25 14:58:21,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131017,2013/3/25 14:58:07,1000,5.96,900001,,2013/3/25 14:58:07,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131013,2013/3/25 14:57:45,1000,5.96,900001,,2013/3/25 14:57:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131011,2013/3/25 14:57:00,20000,119.2,900001,,2013/3/25 14:57:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325131010,2013/3/25 14:56:14,2000,11.92,900001,,2013/3/25 14:56:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325131003,2013/3/25 14:53:15,1000,5.96,900001,,2013/3/25 14:53:15,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130998,2013/3/25 14:53:12,3000,17.88,900001,,2013/3/25 14:53:12,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130997,2013/3/25 14:52:58,1000,5.96,900001,,2013/3/25 14:52:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130994,2013/3/25 14:52:15,1000,5.96,900001,,2013/3/25 14:52:15,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130993,2013/3/25 14:51:27,1000,5.96,900001,,2013/3/25 14:51:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130992,2013/3/25 14:50:44,1000,5.96,900001,,2013/3/25 14:50:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130990,2013/3/25 14:50:38,2000,11.92,900001,,2013/3/25 14:50:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130989,2013/3/25 14:48:37,1000,5.96,900001,,2013/3/25 14:48:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130988,2013/3/25 14:47:52,1100,6.556,900001,,2013/3/25 14:48:04,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130987,2013/3/25 14:47:41,2000,11.92,900001,,2013/3/25 14:47:41,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130986,2013/3/25 14:47:08,2000,11.92,900001,,2013/3/25 14:47:08,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130985,2013/3/25 14:46:00,2000,11.92,900001,,2013/3/25 14:46:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130984,2013/3/25 14:45:49,2000,11.92,900001,,2013/3/25 14:45:49,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130982,2013/3/25 14:45:34,500,2.98,900001,,2013/3/25 14:45:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130981,2013/3/25 14:44:29,1000,5.96,900001,,2013/3/25 14:44:29,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130980,2013/3/25 14:43:19,2000,11.92,900001,,2013/3/25 14:43:19,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130978,2013/3/25 14:41:34,500,2.98,900001,,2013/3/25 14:41:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130975,2013/3/25 14:40:00,500,2.98,900001,,2013/3/25 14:40:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130973,2013/3/25 14:38:27,3000,17.88,900001,,2013/3/25 14:38:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130972,2013/3/25 14:37:49,1000,5.96,900001,,2013/3/25 14:37:49,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130968,2013/3/25 14:32:16,1000,5.96,900001,,2013/3/25 14:32:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130964,2013/3/25 14:30:58,3000,17.88,900001,,2013/3/25 14:30:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130963,2013/3/25 14:30:48,2000,11.92,900001,,2013/3/25 14:30:48,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130961,2013/3/25 14:25:46,3000,17.88,900001,,2013/3/25 14:25:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130959,2013/3/25 14:20:22,2123.39,12.6554044,900001,,2013/3/25 14:20:22,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130957,2013/3/25 14:16:43,2000,11.92,900001,,2013/3/25 14:16:55,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130956,2013/3/25 14:12:47,100,0.596,900001,,2013/3/25 14:12:47,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130952,2013/3/25 14:06:50,2900,17.284,900001,,2013/3/25 14:06:50,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130949,2013/3/25 13:59:24,100,0.596,900001,,2013/3/25 13:59:24,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130947,2013/3/25 13:58:55,2850.19,16.9871324,900001,,2013/3/25 13:58:55,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130946,2013/3/25 13:56:37,100,0.596,900001,,2013/3/25 13:56:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130945,2013/3/25 13:52:49,2600,15.496,900001,,2013/3/25 13:52:49,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130944,2013/3/25 13:49:41,1000,5.96,900001,,2013/3/25 13:49:41,2013/3/25 0:00:00,,,1,2013/3/26 10:42:25
20121114018,20130325130940,2013/3/25 13:48:45,9500,56.62,900001,,2013/3/25 13:48:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130939,2013/3/25 13:43:17,2000,11.92,900001,,2013/3/25 13:43:29,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130932,2013/3/25 13:36:49,1000,5.96,900001,,2013/3/25 13:36:49,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130929,2013/3/25 13:35:36,1000,5.96,900001,,2013/3/25 13:35:48,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130928,2013/3/25 13:32:21,500,2.98,900001,,2013/3/25 13:32:21,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130927,2013/3/25 13:22:18,1000,5.96,900001,,2013/3/25 13:22:18,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130921,2013/3/25 13:17:17,100,0.596,900001,,2013/3/25 13:17:17,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130917,2013/3/25 13:15:49,500,2.98,900001,,2013/3/25 13:15:49,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130912,2013/3/25 13:09:44,12533.71,74.7009116,900001,,2013/3/25 13:09:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130905,2013/3/25 13:02:12,300,1.788,900001,,2013/3/25 13:02:12,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130902,2013/3/25 13:01:35,100,0.596,900001,,2013/3/25 13:01:35,2013/3/25 0:00:00,,,1,2013/3/26 10:42:25
20121114018,20130325130900,2013/3/25 12:59:11,300,1.788,900001,,2013/3/25 12:59:11,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130899,2013/3/25 12:57:45,5000,29.8,900001,,2013/3/25 12:57:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:24
20121114018,20130325130897,2013/3/25 12:55:28,1000,5.96,900001,,2013/3/25 12:55:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130892,2013/3/25 12:43:22,4000,23.84,900001,,2013/3/25 12:43:22,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130890,2013/3/25 12:40:48,1000,5.96,900001,,2013/3/25 12:40:48,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130889,2013/3/25 12:33:43,2000,11.92,900001,,2013/3/25 12:33:43,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130887,2013/3/25 12:27:34,1000,5.96,900001,,2013/3/25 12:27:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130882,2013/3/25 12:25:52,500,2.98,900001,,2013/3/25 12:25:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130879,2013/3/25 12:20:16,1000,5.96,900001,,2013/3/25 12:20:16,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130878,2013/3/25 12:15:28,500,2.98,900001,,2013/3/25 12:15:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130877,2013/3/25 12:00:58,20000,119.2,900001,,2013/3/25 12:00:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130876,2013/3/25 11:59:52,1000,5.96,900001,,2013/3/25 11:59:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130875,2013/3/25 11:55:09,1000,5.96,900001,,2013/3/25 11:55:09,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130873,2013/3/25 11:37:23,1000,5.96,900001,,2013/3/25 11:37:23,2013/3/25 0:00:00,,,1,2013/3/26 10:42:24
20121114018,20130325130865,2013/3/25 11:31:03,1000,5.96,900001,,2013/3/25 11:31:15,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130863,2013/3/25 11:23:51,18000,107.28,900001,,2013/3/25 11:23:51,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130858,2013/3/25 11:23:34,700,4.172,900001,,2013/3/25 11:23:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130853,2013/3/25 11:18:01,1000,5.96,900001,,2013/3/25 11:18:01,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130852,2013/3/25 11:17:11,16000,95.36,900001,,2013/3/25 11:17:11,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130851,2013/3/25 11:16:27,2000,11.92,900001,,2013/3/25 11:16:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130850,2013/3/25 11:04:42,2000,11.92,900001,,2013/3/25 11:04:42,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130847,2013/3/25 11:03:21,5100,30.396,900001,,2013/3/25 11:03:21,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130846,2013/3/25 11:01:24,1000,5.96,900001,,2013/3/25 11:01:24,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130844,2013/3/25 11:01:15,300,1.788,900001,,2013/3/25 11:01:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130843,2013/3/25 11:00:21,200,1.192,900001,,2013/3/25 11:00:21,2013/3/25 0:00:00,,,1,2013/3/26 10:42:24
20121114018,20130325130840,2013/3/25 10:48:42,10000,59.6,900001,,2013/3/25 10:48:42,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130837,2013/3/25 10:47:35,11800,70.328,900001,,2013/3/25 10:47:35,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130830,2013/3/25 10:40:15,100,0.596,900001,,2013/3/25 10:40:15,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130826,2013/3/25 10:30:05,100,0.596,900001,,2013/3/25 10:30:05,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130824,2013/3/25 10:24:18,500,2.98,900001,,2013/3/25 10:24:18,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130823,2013/3/25 10:23:34,6000,35.76,900001,,2013/3/25 10:23:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130822,2013/3/25 10:22:18,100,0.596,900001,,2013/3/25 10:22:18,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130821,2013/3/25 10:19:36,9000,53.64,900001,,2013/3/25 10:19:36,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130817,2013/3/25 10:17:23,1000,5.96,900001,,2013/3/25 10:17:23,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130813,2013/3/25 10:16:12,100,0.596,900001,,2013/3/25 10:16:12,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130812,2013/3/25 10:10:38,3000,17.88,900001,,2013/3/25 10:10:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130811,2013/3/25 10:09:43,200000,1192,900001,,2013/3/25 10:09:43,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130809,2013/3/25 10:09:04,350,2.086,900001,,2013/3/25 10:09:04,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130807,2013/3/25 10:03:44,5000,29.8,900001,,2013/3/25 10:03:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130799,2013/3/25 9:55:45,3100,18.476,900001,,2013/3/25 9:55:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130793,2013/3/25 9:55:38,3000,17.88,900001,,2013/3/25 9:55:50,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130784,2013/3/25 9:53:53,100,0.596,900001,,2013/3/25 9:53:53,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130782,2013/3/25 9:53:14,1000,5.96,900001,,2013/3/25 9:53:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130778,2013/3/25 9:53:08,1000,5.96,900001,,2013/3/25 9:53:08,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130776,2013/3/25 9:52:59,1000,5.96,900001,,2013/3/25 9:52:59,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130775,2013/3/25 9:52:54,1000,5.96,900001,,2013/3/25 9:52:54,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130766,2013/3/25 9:52:46,100,0.596,900001,,2013/3/25 9:52:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130765,2013/3/25 9:52:43,200,1.192,900001,,2013/3/25 9:52:43,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130763,2013/3/25 9:52:36,500,2.98,900001,,2013/3/25 9:52:36,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130762,2013/3/25 9:52:33,300,1.788,900001,,2013/3/25 9:52:33,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130730,2013/3/25 9:52:27,300,1.788,900001,,2013/3/25 9:52:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130724,2013/3/25 9:52:24,100,0.596,900001,,2013/3/25 9:52:24,2013/3/25 0:00:00,,,1,2013/3/26 10:42:25
20121114018,20130325130723,2013/3/25 9:52:12,300,1.788,900001,,2013/3/25 9:52:12,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130717,2013/3/25 9:51:56,200,1.192,900001,,2013/3/25 9:51:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130710,2013/3/25 9:51:52,200,1.192,900001,,2013/3/25 9:51:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130704,2013/3/25 9:51:28,300,1.788,900001,,2013/3/25 9:51:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130703,2013/3/25 9:51:08,300,1.788,900001,,2013/3/25 9:51:08,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130702,2013/3/25 9:50:44,300,1.788,900001,,2013/3/25 9:50:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130701,2013/3/25 9:50:34,3000,17.88,900001,,2013/3/25 9:50:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130700,2013/3/25 9:50:33,400,2.384,900001,,2013/3/25 9:50:33,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130696,2013/3/25 9:50:25,300,1.788,900001,,2013/3/25 9:50:25,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130694,2013/3/25 9:49:53,100,0.596,900001,,2013/3/25 9:49:53,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130693,2013/3/25 9:49:50,200,1.192,900001,,2013/3/25 9:49:50,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130692,2013/3/25 9:49:44,300,1.788,900001,,2013/3/25 9:49:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130689,2013/3/25 9:49:41,600,3.576,900001,,2013/3/25 9:49:41,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130681,2013/3/25 9:49:26,1000,5.96,900001,,2013/3/25 9:49:26,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130680,2013/3/25 9:49:10,1000,5.96,900001,,2013/3/25 9:49:10,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130677,2013/3/25 9:49:02,400,2.384,900001,,2013/3/25 9:49:02,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130675,2013/3/25 9:48:45,500,2.98,900001,,2013/3/25 9:48:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130674,2013/3/25 9:48:29,250,1.49,900001,,2013/3/25 9:48:29,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130673,2013/3/25 9:47:35,200,1.192,900001,,2013/3/25 9:47:35,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130672,2013/3/25 9:47:12,500,2.98,900001,,2013/3/25 9:47:12,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130670,2013/3/25 9:47:07,200,1.192,900001,,2013/3/25 9:47:07,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
